Age,Height,FCVC,NCP,CH2O,FAF,TUE,family_history_with_overweight,FAVC,CAEC,SMOKE,SCC,CALC,MTRANS,NObeyesdad
21.652229,1.700181,2.086093,3.546352,2.081121,1.993666,0.673835,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
35.719457,1.685947,2.0,1.009426,2.136398,1.060349,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
19.374207,1.632605,2.805512,2.880817,1.001307,0.0,1.376597,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.0,1.65,2.0,3.0,2.0,1.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.0,1.65,3.0,3.0,3.0,1.0,2.0,1,1,Frequently_Always,1,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.0,1.52,3.0,1.0,1.0,0.0,0.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.999174,1.638218,3.0,3.0,2.654636,0.069238,0.629578,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.0,1.7,2.0,3.0,1.0,1.0,1.0,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
20.0,1.6,2.0,4.0,2.0,3.0,2.0,1,0,Frequently_Always,1,0,no,Public_Transport_Walking,0.0
22.978655,1.664622,3.0,3.0,2.408442,0.194056,0.803141,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.734476,1.816197,2.247037,3.0,2.718408,0.763595,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.667596,1.718939,2.0,3.0,2.0,0.0,2.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.634286,1.669354,3.0,3.0,1.144539,0.922014,0.899673,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.274628,1.737453,3.0,3.489918,1.326694,0.791929,0.128394,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
18.595614,1.609495,2.896562,2.625475,2.839558,1.949667,1.253311,0,1,Sometimes,0,1,no,Public_Transport_Walking,0.0
25.196214,1.686306,3.0,3.0,1.152736,0.319156,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.0,1.68,3.0,1.0,1.0,1.0,0.0,0,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
18.0,1.840138,3.0,4.0,2.0,2.0,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
26.0,1.59,2.0,1.0,2.0,0.0,2.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
20.074449,1.810427,3.0,3.0,2.299156,1.699056,0.729722,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.989846,1.65,2.0,3.0,2.0,0.146919,2.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
18.94093,1.746411,3.0,3.0,2.864933,1.501647,0.786846,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.816949,1.806947,2.0,3.0,2.292073,1.067817,0.19668,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.372563,1.589829,2.0,1.075553,1.0,0.127425,1.679442,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.0,1.75,2.0,3.0,2.0,2.0,1.0,1,1,Sometimes,1,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.8,2.0,3.0,2.0,2.0,1.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
31.166572,1.680858,2.048216,3.0,1.305816,0.170452,0.276806,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
23.0,1.87,1.0,3.0,2.0,0.0,2.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.426457,1.836592,1.84199,3.0,2.503244,1.226019,0.078207,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.795269,1.758972,2.332074,3.0,2.999495,2.405963,0.441502,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.524336,1.668931,3.0,3.0,1.436616,0.167086,0.764717,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
45.821267,1.687326,2.076689,3.0,1.026729,0.647798,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
25.12791,1.668537,3.0,3.0,2.868679,0.115369,0.028583,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.997683,1.689441,3.0,3.715118,1.774576,0.10297,0.646423,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
21.785351,1.675054,2.929889,3.0,2.792074,0.630944,1.366355,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
19.0,1.5,2.0,3.0,1.0,0.0,2.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.0,1.82,2.0,3.0,2.0,1.0,0.0,1,0,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
25.758307,1.766547,2.203962,3.0,2.15687,1.289421,1.220767,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.571288,1.600914,1.766849,3.322522,2.616285,0.943058,0.256977,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.986368,1.668951,3.0,3.0,2.930137,0.043101,0.138629,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
17.0,1.8,2.0,3.0,2.0,2.0,1.0,0,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
19.052833,1.546551,3.0,1.735493,2.318736,1.193486,0.74568,0,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
25.612462,1.674515,3.0,3.0,2.989389,0.36009,0.169016,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.718981,2.0,1.729553,1.400247,0.887923,1.011983,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.797388,1.775584,2.121909,3.0,2.500556,1.20758,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
21.0,1.65,3.0,1.0,1.0,0.0,0.0,0,0,Frequently_Always,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
25.998646,1.640741,3.0,3.0,2.653531,0.190061,0.692343,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
30.163408,1.533364,2.028225,1.923607,1.798917,0.0,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
18.0,1.54,3.0,4.0,2.0,1.0,1.0,0,0,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
30.451174,1.758539,1.067909,3.656401,1.98459,0.054238,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
25.498751,1.885543,2.408561,3.0,2.851904,1.517877,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.28253,1.761773,3.0,3.0,2.893062,1.408177,0.807457,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.568951,1.699315,3.0,3.0,1.733306,1.773304,0.921136,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.682367,1.732383,3.0,3.0,1.610768,1.510398,0.931455,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.0,1.88,2.0,3.0,3.0,3.0,0.0,0,0,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
26.591628,1.7,2.734314,3.0,3.0,0.897702,0.908271,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
37.613378,1.516007,2.0,2.880794,1.61837,0.120165,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
20.924808,1.803245,2.0,3.0,2.290368,0.001086,0.544128,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
41.318302,1.544937,2.0,3.0,2.090413,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
18.0,1.784402,2.0,2.475444,2.655795,1.0,0.169879,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
25.0,1.79,2.0,3.0,2.0,1.0,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
17.823438,1.708406,1.642241,3.45259,1.099231,0.418875,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.444846,1.718845,2.0,2.677693,2.693978,0.0,0.688013,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.442663,1.627812,1.081585,2.870661,1.11756,0.0,1.616826,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
24.178638,1.86741,2.954417,2.65772,2.104696,0.870056,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.0,1.62,3.0,3.0,1.0,1.0,0.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
34.821442,1.805459,2.0,1.80993,2.174835,0.340915,0.020153,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
38.148845,1.557808,2.0,3.0,1.274774,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
30.958957,1.633491,2.052152,3.0,1.972074,0.228307,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
21.90012,1.843419,3.0,3.0,2.406541,0.10032,0.479221,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.994543,1.537739,1.118436,3.0,1.997744,2.432443,1.626194,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.0,1.8,2.0,1.0,2.3545484,2.4880394,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
26.0,1.656504,3.0,3.0,2.893117,0.0,0.01931,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.710129,2.0,3.0,2.685842,0.373186,2.0,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
21.028989,1.748524,3.0,3.0,2.868167,1.48372,0.83509,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
40.466313,1.559005,2.0,3.0,1.572371,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
26.220065,1.560258,2.108163,1.231915,1.808127,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
22.538932,1.603963,1.123672,1.014916,2.042078,1.846666,1.426103,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
37.974483,1.560215,2.569075,2.463113,1.567366,0.359134,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
33.251015,1.730379,2.013782,2.625942,1.045586,0.553305,0.480214,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
23.0,1.654961,2.0,3.0,1.490613,0.654316,1.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
23.099906,1.571812,2.0,1.0,2.0,0.402614,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
26.0,1.62788,3.0,3.0,2.588107,0.0,0.465607,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
25.834018,1.62456,3.0,3.0,1.81786,0.011161,0.447224,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.978166,1.721057,3.0,3.0,1.678791,1.68249,0.818871,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
16.370009,1.613921,2.206399,1.0,2.0,0.94893,1.772463,1,1,Sometimes,0,1,no,Public_Transport_Walking,0.0
32.0,1.67,3.0,1.0,2.0,2.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
33.0,1.85,2.0,3.0,2.0,1.0,0.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
28.992809,1.909105,2.206119,3.0,1.483856,1.113169,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
25.822348,1.766626,2.075321,3.0,2.144838,1.501754,0.276319,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.0,1.61739,3.0,3.0,1.292479,0.0,0.541309,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.0,1.76,2.0,4.0,3.0,2.0,2.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
18.0,1.67,1.0,3.0,1.0,0.0,1.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.470562,1.856406,2.34222,3.937099,2.311791,2.013377,1.128355,1,1,Sometimes,0,0,no,other_vehicles,0.0
19.773303,1.602082,3.0,3.0,2.875583,1.258504,0.0,0,0,Frequently_Always,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
29.620095,1.787933,2.008245,3.0,2.040137,0.0,0.474216,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
35.125401,1.529834,2.0,2.105616,1.456581,0.0,0.9974,0,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
23.71259,1.588597,2.39728,2.656588,2.061062,1.912981,1.887386,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.74,3.0,3.0,2.0,0.0,1.0,0,0,Sometimes,0,1,no,Public_Transport_Walking,0.0
21.243142,1.598019,3.0,1.72626,2.444125,1.31817,0.0,0,0,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
18.0,1.70653,2.0,3.0,2.0,0.0,1.329237,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.0,1.74,2.0,3.0,1.0,3.0,2.0,0,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
22.851721,1.853373,2.922511,2.692889,1.809531,0.478595,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.0,1.670058,2.609123,3.0,1.955053,1.186013,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
34.389679,1.691322,3.0,1.802305,2.0,0.390877,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
19.21164,1.567981,2.070964,1.0,1.676975,0.0,1.718513,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.920362,1.796415,2.475892,3.0,2.949356,1.866839,0.100048,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
32.383858,1.640688,3.0,3.11158,2.721769,1.44287,0.0,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
16.30687,1.752755,2.310423,3.558637,1.787843,1.926592,0.828549,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
33.0,1.74,2.0,3.0,1.0,0.0,2.0,0,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.850524,1.785062,2.0,3.0,2.15157,1.605983,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
25.0,1.7,2.0,3.0,2.0,0.0,1.0,0,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
26.047077,1.74595,1.993101,3.171082,2.364498,1.224743,0.022245,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.412434,1.675562,3.0,3.0,1.484938,0.74225,0.604692,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.6,3.0,3.0,3.0,3.0,0.0,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,1.0
26.624342,1.690262,2.649406,1.120102,1.153286,0.216908,0.619012,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
22.429812,1.64037,2.0,1.0,2.069184,0.729898,0.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
20.848608,1.726606,3.0,3.0,1.759352,1.469928,0.950438,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
39.585811,1.719153,2.325623,1.313403,1.94609,0.604259,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
22.0,1.69,2.0,3.0,2.0,1.0,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.6,2.0,1.0,2.0,1.0,0.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
31.034092,1.886109,2.499626,3.0,1.125338,0.94522,1.022505,1,1,Sometimes,1,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.699317,1.839941,2.244654,3.0,2.795752,0.839481,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.0,1.69,3.0,1.0,1.0,0.0,0.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
40.821515,1.553026,2.0,3.0,1.406115,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
24.0,1.6,1.0,3.0,2.0,0.0,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
30.304203,1.703202,2.754645,2.175432,1.541733,0.358709,1.0739,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
24.201622,1.77558,2.113843,3.0,2.316069,1.804157,0.357314,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
33.732714,1.679725,3.0,1.13715,1.000695,0.261274,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
20.0,1.6,2.0,3.0,2.0,1.0,0.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.78,2.0,3.0,3.0,1.0,0.0,1,0,Sometimes,0,0,no,Public_Transport_Walking,1.0
25.846279,1.772731,2.381164,3.0,2.170225,1.211048,1.89933,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.0,1.64,3.0,3.0,2.0,2.0,1.0,0,0,Sometimes,1,0,Sometimes_Frequently_Always,other_vehicles,0.0
20.432717,1.719342,2.215464,2.116195,1.80996,1.910577,0.971746,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
17.0,1.824414,2.432302,3.0,2.0,2.349495,1.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
29.791101,1.703317,2.654792,1.077331,1.345407,0.327418,0.386861,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
30.899219,1.909639,2.22259,3.0,1.591909,1.392026,0.917727,1,1,Sometimes,1,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.3166136,1.869098,3.0,3.263201,2.233274,1.557737,0.000355,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.632447,1.836943,1.317729,2.278652,2.0,1.80674,1.93977,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.380336,1.724839,2.09449,1.873484,2.0,2.079709,0.880414,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.637947,1.809101,3.0,3.0,2.229171,1.607953,0.628059,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
33.0,1.59,3.0,1.0,2.0,0.0,0.0,0,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
22.0,1.88,2.0,3.0,1.0,0.0,1.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
44.0,1.6,2.0,3.0,3.0,0.0,0.0,1,0,Sometimes,1,0,no,other_vehicles,1.0
19.724106,1.734832,1.123939,4.0,1.0,1.303976,0.371941,0,0,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.447208,1.65891,2.859097,1.340361,1.530508,0.174475,1.261705,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
25.902283,1.669701,3.0,3.0,1.570188,0.210351,0.881848,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.413498,1.7199,3.0,3.0,2.41752,1.556155,0.873936,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.895877,1.80733,2.801514,3.0,2.734782,2.207881,0.143675,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.87,3.0,3.0,2.0,2.0,1.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.0,1.74,2.0,3.0,2.0,1.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.0,1.57,2.0,1.0,2.0,2.0,0.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.813083,1.712515,2.8813,3.087544,1.24818,1.952427,0.427461,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
23.0,1.753716,2.740633,3.0,2.081005,0.650235,0.76906,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.623574,1.818226,2.954996,3.714833,2.430918,2.545931,0.469735,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
17.0,1.8,3.0,4.0,1.0,2.0,1.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.04892,1.721384,2.0,3.0,2.0,1.579431,0.839862,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
24.443011,1.873368,2.722161,2.658837,2.375707,1.299469,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.068432,1.657132,2.724121,1.437959,1.590418,0.029603,1.122118,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
22.828435,1.710415,2.786008,3.0,2.526193,0.925118,2.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
17.781183,1.6,3.0,2.973504,2.0,0.178976,0.166076,1,1,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.005725,1.599999,2.942154,2.667711,2.184768,1.524405,0.805008,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
20.0,1.8,2.0,3.0,3.0,2.0,1.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.847618,1.669136,2.074843,1.773916,2.428271,0.035091,1.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
21.0,1.66,1.0,3.0,1.0,0.0,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
24.0,1.5,2.0,1.0,2.0,0.0,0.0,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
19.275687,1.623377,1.276858,2.918124,1.403784,0.552511,1.560402,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
29.891473,1.76003,2.262292,3.0,2.115354,0.0,0.847587,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
25.0,1.83,3.0,3.0,3.0,2.0,0.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.045357,1.61291,1.261288,2.930044,1.166655,0.133398,0.95174,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
29.695603,1.842943,2.133955,2.902766,1.753464,1.729987,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.6607838,1.7166544,2.921225,2.7943318,2.2964918,0.181753,0.133523,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.0,1.53,3.0,3.0,2.0,2.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.86,2.0,1.0,2.0,1.0,2.0,1,1,Sometimes,1,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.305402,1.694952,3.0,3.0,1.338241,1.92628,0.886135,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
25.919571,1.610488,3.0,3.0,1.032834,0.04525,0.922749,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.0,1.69,2.0,3.0,1.0,1.0,1.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
37.524551,1.567915,2.0,3.0,2.102976,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
21.0,1.72,2.0,3.0,2.0,2.0,1.0,1,1,Frequently_Always,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
35.432059,1.663178,2.0,3.0,1.8719374000000002,0.039207,1.313101,1,1,Sometimes,0,0,no,other_vehicles,0.0
20.492077,1.529223,2.003951,3.0,1.207978,1.916751,1.228995,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
21.0,1.714253,2.0,3.0,1.081597,1.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.0,1.62,2.0,1.0,3.0,1.0,0.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.989938,1.644199,3.0,3.0,2.310076,0.07115,0.733085,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.946244,1.603435,3.0,3.0,2.487919,1.230441,0.0,0,0,Frequently_Always,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
16.129279,1.65,2.954996,3.0,1.0,2.091862,1.06053,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
26.0,1.62495,3.0,3.0,2.704315,0.0,0.322666,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.0,1.45,2.0,3.0,2.0,1.0,2.0,0,1,Frequently_Always,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.32471,1.769484,2.0,3.0,3.0,3.0,2.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
18.0,1.76,2.0,4.0,2.0,2.0,1.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
21.0,1.62,2.0,1.0,3.0,1.0,0.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
34.243146,1.843172,2.0,2.271734,2.629043,1.0,0.075823,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
21.67447,1.71978,3.0,3.0,1.777805,1.584716,0.927341,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
31.0,1.68,3.0,1.0,2.0,1.0,1.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
24.000307,1.607939,2.877743,1.311797,1.000463,0.182249,1.4312,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
38.0,1.56,2.0,3.0,2.0,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
